tok	lemma	head	modifier	trancription_name	L1	type
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dcs005_2007_10	deu	simplex
Problem	Problem	Problem	NULL	dcs005_2007_10	deu	simplex
Bürger	Bürger	Bürger	NULL	dcs005_2007_10	deu	simplex
Ansicht	Ansicht	Ansicht	NULL	dcs005_2007_10	deu	simplex
Staat	Staat	Staat	NULL	dcs005_2007_10	deu	simplex
Beitrag	Beitrag	Beitrag	NULL	dcs005_2007_10	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dcs005_2007_10	deu	simplex
Thema	Thema	Thema	NULL	dcs005_2007_10	deu	simplex
Antwort	Antwort	Antwort	NULL	dcs005_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs005_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs005_2007_10	deu	simplex
Berufe	Beruf	Beruf	NULL	dcs005_2007_10	deu	simplex
Geld	Geld	Geld	NULL	dcs005_2007_10	deu	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	dcs005_2007_10	deu	simplex
Teil	Teil	Teil	NULL	dcs005_2007_10	deu	simplex
Bevölkerung	Bevölkerung	Bevölkerung	NULL	dcs005_2007_10	deu	simplex
Politiker	Politiker	Politiker	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dcs005_2007_10	deu	simplex
Hinblick	Hinblick	Hinblick	NULL	dcs005_2007_10	deu	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	dcs005_2007_10	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dcs005_2007_10	deu	simplex
Betrag	Betrag	Betrag	NULL	dcs005_2007_10	deu	simplex
Geldbetrag	Geldbetrag	Geldbetrag	NULL	dcs005_2007_10	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dcs005_2007_10	deu	simplex
Differenzierung	Differenzierung	Differenzierung	NULL	dcs005_2007_10	deu	simplex
Beträgen	Betrag	Betrag	NULL	dcs005_2007_10	deu	simplex
Chef	Chef	Chef	NULL	dcs005_2007_10	deu	simplex
Angestellten	Angestellte	Angestellte	NULL	dcs005_2007_10	deu	simplex
Dimension	Dimension	Dimension	NULL	dcs005_2007_10	deu	simplex
Gehältern	Gehalt	Gehalt	NULL	dcs005_2007_10	deu	simplex
Anzahl	Anzahl	Anzahl	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs005_2007_10	deu	simplex
Aufmachung	Aufmachung	Aufmachung	NULL	dcs005_2007_10	deu	simplex
Fall	Fall	Fall	NULL	dcs005_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs005_2007_10	deu	simplex
Berufe	Beruf	Beruf	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs005_2007_10	deu	simplex
Überzeugung	Überzeugung	Überzeugung	NULL	dcs005_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs005_2007_10	deu	simplex
Besten	Beste	Beste	NULL	dcs005_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs005_2007_10	deu	simplex
Frage	Frage	Frage	NULL	dcs005_2007_10	deu	simplex
Teil	Teil	Teil	NULL	dcs005_2007_10	deu	simplex
Bevölkerung	Bevölkerung	Bevölkerung	NULL	dcs005_2007_10	deu	simplex
Ansicht	Ansicht	Ansicht	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dcs005_2007_10	deu	simplex
Menschen	Mensch	Mensch	NULL	dcs005_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs005_2007_10	deu	simplex
Lohn	Lohn	Lohn	NULL	dcs005_2007_10	deu	simplex
Männerwelt	Männerwelt	Welt	Männer	dcs006_2007_10	deu	compound
Männerdomäne	Männerdomäne	Domäne	Männer	dcs006_2007_10	deu	compound
Vorausetzungen	Vorausetzungen	Zunge	Vorauset	dcs006_2007_10	deu	compound
Füllwörter	Füllwort	Wort	Füll	dcs006_2007_10	deu	compound
berufsbezeichnung	Berufsbezeichnung	Bezeichnung	Berufs	dcs006_2007_10	deu	compound
Herrkunft	Herrkunft	Kunft	Herr	dcs006_2007_10	deu	compound
Frauenwelt	Frauenwelt	Welt	Frauen	dcs006_2007_10	deu	compound
Machtkampf	Machtkampf	Kampf	Macht	dcs006_2007_10	deu	compound
Fragestellung	Fragestellung	Stellung	Frage	dcs006_2007_10	deu	compound
Männerwelt	Männerwelt	Welt	Männer	dcs006_2007_10	deu	compound
Arbeitsleben	Arbeitsleben	Leben	Arbeits	dcs006_2007_10	deu	compound
Schulabschluss	Schulabschluß	Abschluß	Schul	dcs006_2007_10	deu	compound
Hausarbeit	Hausarbeit	Arbeit	Haus	dcs006_2007_10	deu	compound
Arbeitswelt	Arbeitswelt	Welt	Arbeits	dcs006_2007_10	deu	compound
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Umfeld	Umfeld	Umfeld	NULL	dcs006_2007_10	deu	simplex
Bedingungen	Bedingung	Bedingung	NULL	dcs006_2007_10	deu	simplex
Deutschen	Deutsche	Deutsche	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Rechte	Rechte	Rechte	NULL	dcs006_2007_10	deu	simplex
Welt	Welt	Welt	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs006_2007_10	deu	simplex
Mutter	Mutter	Mutter	NULL	dcs006_2007_10	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Sicht	Sicht	Sicht	NULL	dcs006_2007_10	deu	simplex
Kinder	Kind	Kind	NULL	dcs006_2007_10	deu	simplex
Hobbys	Hobby	Hobby	NULL	dcs006_2007_10	deu	simplex
Welt	Welt	Welt	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Ziele	Ziel	Ziel	NULL	dcs006_2007_10	deu	simplex
Vorstellungen	Vorstellung	Vorstellung	NULL	dcs006_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Männern	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs006_2007_10	deu	simplex
jahren	Jahr	Jahr	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Sprache	Sprache	Sprache	NULL	dcs006_2007_10	deu	simplex
Indiez	Indiez	Indiez	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Sprache	Sprache	Sprache	NULL	dcs006_2007_10	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dcs006_2007_10	deu	simplex
Wort	Wort	Wort	NULL	dcs006_2007_10	deu	simplex
Wort	Wort	Wort	NULL	dcs006_2007_10	deu	simplex
Geschlecht	Geschlecht	Geschlecht	NULL	dcs006_2007_10	deu	simplex
Feministinnin	Feministinnin	Feministinnin	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Acht	Acht	Acht	NULL	dcs006_2007_10	deu	simplex
beispiel	Beispiel	Beispiel	NULL	dcs006_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs006_2007_10	deu	simplex
Maurers	Maurer	Maurer	NULL	dcs006_2007_10	deu	simplex
Männern	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Männern	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Bezeichnung	Bezeichnung	Bezeichnung	NULL	dcs006_2007_10	deu	simplex
Maurerin	Maurerin	Maurerin	NULL	dcs006_2007_10	deu	simplex
Feministinnin	Feministinnin	Feministinnin	NULL	dcs006_2007_10	deu	simplex
Begriffe	Begriff	Begriff	NULL	dcs006_2007_10	deu	simplex
Weibliche	Weibliche	Weibliche	NULL	dcs006_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Geschlechter	Geschlecht	Geschlecht	NULL	dcs006_2007_10	deu	simplex
Kompromiss	Kompromiß	Kompromiß	NULL	dcs006_2007_10	deu	simplex
Begriffe	Begriff	Begriff	NULL	dcs006_2007_10	deu	simplex
Neutralisieren	Neutralisieren	Neutralisieren	NULL	dcs006_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Sicht	Sicht	Sicht	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs006_2007_10	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Herd	Herd	Herd	NULL	dcs006_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Rolle	Rolle	Rolle	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs006_2007_10	deu	simplex
Revolutionen	Revolution	Revolution	NULL	dcs006_2007_10	deu	simplex
Thema	Thema	Thema	NULL	dcs006_2007_10	deu	simplex
Emanzipation	Emanzipation	Emanzipation	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Mann	Mann	Mann	NULL	dcs006_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Universitäten	Universität	Universität	NULL	dcs006_2007_10	deu	simplex
Gymnasium	Gymnasium	Gymnasium	NULL	dcs006_2007_10	deu	simplex
Schule	Schule	Schule	NULL	dcs006_2007_10	deu	simplex
Kind	Kind	Kind	NULL	dcs006_2007_10	deu	simplex
Acht	Acht	Acht	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Scheidungen	Scheidung	Scheidung	NULL	dcs006_2007_10	deu	simplex
Fakt	Fakt	Fakt	NULL	dcs006_2007_10	deu	simplex
Augen	Auge	Auge	NULL	dcs006_2007_10	deu	simplex
Familie	Familie	Familie	NULL	dcs006_2007_10	deu	simplex
Wert	Wert	Wert	NULL	dcs006_2007_10	deu	simplex
Mutter	Mutter	Mutter	NULL	dcs006_2007_10	deu	simplex
hand	Hand	Hand	NULL	dcs006_2007_10	deu	simplex
Kinder	Kind	Kind	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs006_2007_10	deu	simplex
hausfrau	Hausfrau	Hausfrau	NULL	dcs006_2007_10	deu	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	dcs006_2007_10	deu	simplex
Job	Job	Job	NULL	dcs006_2007_10	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	dcs006_2007_10	deu	simplex
Meinung	Meinung	Meinung	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Kinder	Kind	Kind	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Job	Job	Job	NULL	dcs006_2007_10	deu	simplex
Ehe	Ehe	Ehe	NULL	dcs006_2007_10	deu	simplex
Job	Job	Job	NULL	dcs006_2007_10	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	dcs006_2007_10	deu	simplex
Mutter	Mutter	Mutter	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs006_2007_10	deu	simplex
Anspruch	Anspruch	Anspruch	NULL	dcs006_2007_10	deu	simplex
Klischeés	Klisches	Klisches	NULL	dcs006_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs006_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Beruf	Beruf	Beruf	NULL	dcs006_2007_10	deu	simplex
Sekretärin	Sekretärin	Sekretärin	NULL	dcs006_2007_10	deu	simplex
Chefs	Chef	Chef	NULL	dcs006_2007_10	deu	simplex
Vorurteile	Vorurteil	Vorurteil	NULL	dcs006_2007_10	deu	simplex
beipiel	beipiel	beipiel	NULL	dcs006_2007_10	deu	simplex
Filme	Film	Film	NULL	dcs006_2007_10	deu	simplex
Feminisum	Feminisum	Feminisum	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs006_2007_10	deu	simplex
Job	Job	Job	NULL	dcs006_2007_10	deu	simplex
Haushalt	Haushalt	Haushalt	NULL	dcs006_2007_10	deu	simplex
Familie	Familie	Familie	NULL	dcs006_2007_10	deu	simplex
Absprache	Absprache	Absprache	NULL	dcs006_2007_10	deu	simplex
Partner	Partner	Partner	NULL	dcs006_2007_10	deu	simplex
Fuß	Fuß	Fuß	NULL	dcs006_2007_10	deu	simplex
partner	Partner	Partner	NULL	dcs006_2007_10	deu	simplex
Hause	Haus	Haus	NULL	dcs006_2007_10	deu	simplex
Haushalt	Haushalt	Haushalt	NULL	dcs006_2007_10	deu	simplex
Kinder	Kind	Kind	NULL	dcs006_2007_10	deu	simplex
Jahrhundersts	Jahrhundersts	Jahrhundersts	NULL	dcs007_2007_10	deu	compound
Frauenwelt	Frauenwelt	Welt	Frauen	dcs007_2007_10	deu	compound
Mindestalter	Mindestalter	Alter	Mindest	dcs007_2007_10	deu	compound
Wahlrecht	Wahlrecht	Recht	Wahl	dcs007_2007_10	deu	compound
Wahlrecht	Wahlrecht	Recht	Wahl	dcs007_2007_10	deu	compound
Wahlrecht	Wahlrecht	Recht	Wahl	dcs007_2007_10	deu	compound
Wahlrecht	Wahlrecht	Recht	Wahl	dcs007_2007_10	deu	compound
Ministeriumposten	Ministeriumposten	Posten	Ministerium	dcs007_2007_10	deu	compound
Bundeskanzlerin	Bundeskanzlerin	Kanzlerin	Bundes	dcs007_2007_10	deu	compound
Bundeskanzlerin	Bundeskanzlerin	Kanzlerin	Bundes	dcs007_2007_10	deu	compound
Berufleben	Berufleben	Leben	Beruf	dcs007_2007_10	deu	compound
Grundgesetzbuch	Grundgesetzbuch	Gesetzbuch	Grund	dcs007_2007_10	deu	compound
Berufleben	Berufleben	Leben	Beruf	dcs007_2007_10	deu	compound
inoffiziel	inoffiziel	Ziel	inoffi	dcs007_2007_10	deu	compound
Bundeskanzlerin	Bundeskanzlerin	Kanzlerin	Bundes	dcs007_2007_10	deu	compound
Nachrichtensprecherin	Nachrichtensprecherin	Sprecherin	Nachrichten	dcs007_2007_10	deu	compound
Wahlrecht	Wahlrecht	Recht	Wahl	dcs007_2007_10	deu	compound
Sprachgebrauch	Sprachgebrauch	Gebrauch	Sprach	dcs007_2007_10	deu	compound
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Epoche	Epoche	Epoche	NULL	dcs007_2007_10	deu	simplex
Zeitraum	Zeitraum	Zeitraum	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Bewegung	Bewegung	Bewegung	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Zeiten	Zeit	Zeit	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs007_2007_10	deu	simplex
Zeit	Zeit	Zeit	NULL	dcs007_2007_10	deu	simplex
Revolution	Revolution	Revolution	NULL	dcs007_2007_10	deu	simplex
Jahren	Jahr	Jahr	NULL	dcs007_2007_10	deu	simplex
Seiten	Seite	Seite	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs007_2007_10	deu	simplex
Rechte	Rechte	Rechte	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dcs007_2007_10	deu	simplex
Geschlechter	Geschlecht	Geschlecht	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Gebieten	Gebiet	Gebiet	NULL	dcs007_2007_10	deu	simplex
Lebens	Leben	Leben	NULL	dcs007_2007_10	deu	simplex
Frage	Frage	Frage	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Sinn	Sinn	Sinn	NULL	dcs007_2007_10	deu	simplex
Kampf	Kampf	Kampf	NULL	dcs007_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs007_2007_10	deu	simplex
Erfolg	Erfolg	Erfolg	NULL	dcs007_2007_10	deu	simplex
Fortschritt	Fortschritt	Fortschritt	NULL	dcs007_2007_10	deu	simplex
Niederlage	Niederlage	Niederlage	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Interessen	Interesse	Interesse	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Frage	Frage	Frage	NULL	dcs007_2007_10	deu	simplex
Grund	Grund	Grund	NULL	dcs007_2007_10	deu	simplex
Weise	Weise	Weise	NULL	dcs007_2007_10	deu	simplex
Leben	Leben	Leben	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Jahrhunderten	Jahrhundert	Jahrhundert	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Rolle	Rolle	Rolle	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Leben	Leben	Leben	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Geschichte	Geschichte	Geschichte	NULL	dcs007_2007_10	deu	simplex
Welt	Welt	Welt	NULL	dcs007_2007_10	deu	simplex
Stand	Stand	Stand	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Antike	Antike	Antike	NULL	dcs007_2007_10	deu	simplex
Mannes	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Stand	Stand	Stand	NULL	dcs007_2007_10	deu	simplex
Metöken	Metöken	Metöken	NULL	dcs007_2007_10	deu	simplex
Unterschied	Unterschied	Unterschied	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Bürger	Bürger	Bürger	NULL	dcs007_2007_10	deu	simplex
Rechte	Rechte	Rechte	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Metöken	Metöken	Metöken	NULL	dcs007_2007_10	deu	simplex
Stand.	Stand	Stand	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Zeit	Zeit	Zeit	NULL	dcs007_2007_10	deu	simplex
Besitz	Besitz	Besitz	NULL	dcs007_2007_10	deu	simplex
Mannes	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Berufe	Beruf	Beruf	NULL	dcs007_2007_10	deu	simplex
Leben	Leben	Leben	NULL	dcs007_2007_10	deu	simplex
Bürgertums	Bürgertum	Bürgertum	NULL	dcs007_2007_10	deu	simplex
Wählen	Wählen	Wählen	NULL	dcs007_2007_10	deu	simplex
Wählen	Wählen	Wählen	NULL	dcs007_2007_10	deu	simplex
Aufgabe	Aufgabe	Aufgabe	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Zusammenhalt	Zusammenhalt	Zusammenhalt	NULL	dcs007_2007_10	deu	simplex
Familie	Familie	Familie	NULL	dcs007_2007_10	deu	simplex
Stand	Stand	Stand	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dcs007_2007_10	deu	simplex
Jahrhundert	Jahrhundert	Jahrhundert	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Mutter	Mutter	Mutter	NULL	dcs007_2007_10	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	dcs007_2007_10	deu	simplex
Person	Person	Person	NULL	dcs007_2007_10	deu	simplex
Familie	Familie	Familie	NULL	dcs007_2007_10	deu	simplex
Erziehung	Erziehung	Erziehung	NULL	dcs007_2007_10	deu	simplex
Kinder	Kind	Kind	NULL	dcs007_2007_10	deu	simplex
Aufgaben	Aufgabe	Aufgabe	NULL	dcs007_2007_10	deu	simplex
Bereiche	Bereich	Bereich	NULL	dcs007_2007_10	deu	simplex
Bügeln	Bügeln	Bügeln	NULL	dcs007_2007_10	deu	simplex
Kochen	Kochen	Kochen	NULL	dcs007_2007_10	deu	simplex
Waschen	Waschen	Waschen	NULL	dcs007_2007_10	deu	simplex
Putzen	Putzen	Putzen	NULL	dcs007_2007_10	deu	simplex
Einkaufen	Einkaufen	Einkaufen	NULL	dcs007_2007_10	deu	simplex
Dinge	Ding	Ding	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Mann	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Geschlecht	Geschlecht	Geschlecht	NULL	dcs007_2007_10	deu	simplex
Finanzen	Finanz	Finanz	NULL	dcs007_2007_10	deu	simplex
Geschäfte	Geschäft	Geschäft	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Recht	Recht	Recht	NULL	dcs007_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs007_2007_10	deu	simplex
Antike	Antike	Antike	NULL	dcs007_2007_10	deu	simplex
Recht	Recht	Recht	NULL	dcs007_2007_10	deu	simplex
Erfolg	Erfolg	Erfolg	NULL	dcs007_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs007_2007_10	deu	simplex
Länder	Land	Land	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Recht	Recht	Recht	NULL	dcs007_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Jahren	Jahr	Jahr	NULL	dcs007_2007_10	deu	simplex
Jahrhunderts	Jahrhundert	Jahrhundert	NULL	dcs007_2007_10	deu	simplex
Feministinnen	Feministin	Feministin	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Stand	Stand	Stand	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dcs007_2007_10	deu	simplex
Bereichen	Bereich	Bereich	NULL	dcs007_2007_10	deu	simplex
Lebens	Leben	Leben	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Weise	Weise	Weise	NULL	dcs007_2007_10	deu	simplex
Recht	Recht	Recht	NULL	dcs007_2007_10	deu	simplex
Politik	Politik	Politik	NULL	dcs007_2007_10	deu	simplex
Ämter	Amt	Amt	NULL	dcs007_2007_10	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Einschrenkungen	Einschrenkungen	Einschrenkungen	NULL	dcs007_2007_10	deu	simplex
Weg	Weg	Weg	NULL	dcs007_2007_10	deu	simplex
Rechte	Rechte	Rechte	NULL	dcs007_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Menschenrechte	Menschenrecht	Menschenrecht	NULL	dcs007_2007_10	deu	simplex
Unterschiede	Unterschied	Unterschied	NULL	dcs007_2007_10	deu	simplex
Theorie	Theorie	Theorie	NULL	dcs007_2007_10	deu	simplex
Praxis	Praxis	Praxis	NULL	dcs007_2007_10	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dcs007_2007_10	deu	simplex
Männern	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Gebieten	Gebiet	Gebiet	NULL	dcs007_2007_10	deu	simplex
Stellen	Stellen	Stellen	NULL	dcs007_2007_10	deu	simplex
Posten	Posten	Posten	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Mann	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Lohn	Lohn	Lohn	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Fortschritt	Fortschritt	Fortschritt	NULL	dcs007_2007_10	deu	simplex
Welt	Welt	Welt	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Rechte	Rechte	Rechte	NULL	dcs007_2007_10	deu	simplex
Männer	Mann	Mann	NULL	dcs007_2007_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dcs007_2007_10	deu	simplex
Sicht	Sicht	Sicht	NULL	dcs007_2007_10	deu	simplex
Frauen	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Frau	Frau	Frau	NULL	dcs007_2007_10	deu	simplex
Haaren	Haaren	Haar	NULL	dcs007_2007_10	deu	simplex
Hose	Hose	Hose	NULL	dcs007_2007_10	deu	simplex
