tok	lemma	head	modifier	trancription_name	L1	type
Auto	Auto	Auto	NULL	cbs003_2007_10	dan	simplex
Übung	Übung	Übung	NULL	cbs003_2007_10	dan	simplex
Autofahrer	Autofahrer	Autofahrer	NULL	cbs003_2007_10	dan	simplex
Abschlüssen	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs003_2007_10	dan	simplex
Universitäten	Universität	Universität	NULL	cbs003_2007_10	dan	simplex
Job	Job	Job	NULL	cbs003_2007_10	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs003_2007_10	dan	simplex
Möglichkeit	Möglichkeit	Möglichkeit	NULL	cbs003_2007_10	dan	simplex
Unternehmen	Unternehmen	Unternehmen	NULL	cbs003_2007_10	dan	simplex
Jobs	Job	Job	NULL	cbs003_2007_10	dan	simplex
Jobs	Job	Job	NULL	cbs003_2007_10	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs003_2007_10	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs003_2007_10	dan	simplex
Wert	Wert	Wert	NULL	cbs003_2007_10	dan	simplex
Abschlüsse	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Jobs	Job	Job	NULL	cbs003_2007_10	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs003_2007_10	dan	simplex
Ausbildungen	Ausbildung	Ausbildung	NULL	cbs003_2007_10	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	cbs003_2007_10	dan	simplex
Abschlüsse	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Wert	Wert	Wert	NULL	cbs003_2007_10	dan	simplex
Abschlüsse	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Leben	Leben	Leben	NULL	cbs003_2007_10	dan	simplex
Abschluss	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Abschluss	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Abschluss	Abschluß	Abschluß	NULL	cbs003_2007_10	dan	simplex
Wert	Wert	Wert	NULL	cbs003_2007_10	dan	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	cbs004_2006_09	dan	compound
Selbststudium	Selbststudium	Studium	Selbst	cbs004_2006_09	dan	compound
Hausarbeiten	Hausarbeit	Arbeit	Haus	cbs004_2006_09	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	cbs004_2006_09	dan	compound
Zieljob	Zieljob	Job	Ziel	cbs004_2006_09	dan	compound
Jobmöglichkeiten	Jobmöglichkeit	Möglichkeit	Job	cbs004_2006_09	dan	compound
Unterrichtssituation	Unterrichtssituation	Situation	Unterrichts	cbs004_2006_09	dan	compound
Medizinstudenten	Medizinstudent	Student	Medizin	cbs004_2006_09	dan	compound
Wirtschaftsuniversität	Wirtschaftsuniversität	Universität	Wirtschafts	cbs004_2006_09	dan	compound
Wirtschaftssprache	Wirtschaftssprache	Sprache	Wirtschafts	cbs004_2006_09	dan	compound
Wirtschaftskommunikation	Wirtschaftskommunikation	Kommunikation	Wirtschafts	cbs004_2006_09	dan	compound
Hauptfach	Hauptfach	Fach	Haupt	cbs004_2006_09	dan	compound
Nebenfach	Nebenfach	Fach	Neben	cbs004_2006_09	dan	compound
Wirtschaftskommunikation	Wirtschaftskommunikation	Kommunikation	Wirtschafts	cbs004_2006_09	dan	compound
Wirtschaftssprache	Wirtschaftssprache	Sprache	Wirtschafts	cbs004_2006_09	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	cbs004_2006_09	dan	compound
Fachkombinationen	Fachkombination	Kombination	Fach	cbs004_2006_09	dan	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	cbs004_2006_09	dan	compound
Jobfunktionen	Jobfunktionen	Funktion	Job	cbs004_2006_09	dan	compound
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Welt	Welt	Welt	NULL	cbs004_2006_09	dan	simplex
Wert	Wert	Wert	NULL	cbs004_2006_09	dan	simplex
Studiengänge	Studiengang	Studiengang	NULL	cbs004_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs004_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Bereich	Bereich	Bereich	NULL	cbs004_2006_09	dan	simplex
Vorlesungen	Vorlesung	Vorlesung	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Hause	Haus	Haus	NULL	cbs004_2006_09	dan	simplex
Büchern	Buch	Buch	NULL	cbs004_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs004_2006_09	dan	simplex
Vorlesung	Vorlesung	Vorlesung	NULL	cbs004_2006_09	dan	simplex
Hause	Haus	Haus	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Welt	Welt	Welt	NULL	cbs004_2006_09	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs004_2006_09	dan	simplex
Farge	Farge	Farge	NULL	cbs004_2006_09	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs004_2006_09	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs004_2006_09	dan	simplex
Kollegen	Kollege	Kollege	NULL	cbs004_2006_09	dan	simplex
Frage	Frage	Frage	NULL	cbs004_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Humanisten	Humanist	Humanist	NULL	cbs004_2006_09	dan	simplex
Problem	Problem	Problem	NULL	cbs004_2006_09	dan	simplex
Fächer	Fächer	Fächer	NULL	cbs004_2006_09	dan	simplex
Grund	Grund	Grund	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Zukunft	Zukunft	Zukunft	NULL	cbs004_2006_09	dan	simplex
Job	Job	Job	NULL	cbs004_2006_09	dan	simplex
Funktion	Funktion	Funktion	NULL	cbs004_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Lehramt	Lehramt	Lehramt	NULL	cbs004_2006_09	dan	simplex
Sprache	Sprache	Sprache	NULL	cbs004_2006_09	dan	simplex
Fall	Fall	Fall	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Englisch	Englisch	Englisch	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Grammatik	Grammatik	Grammatik	NULL	cbs004_2006_09	dan	simplex
Linguistik	Linguistik	Linguistik	NULL	cbs004_2006_09	dan	simplex
Mann	Mann	Mann	NULL	cbs004_2006_09	dan	simplex
Übersetzen	Übersetzen	Übersetzen	NULL	cbs004_2006_09	dan	simplex
Ökonomie	Ökonomie	Ökonomie	NULL	cbs004_2006_09	dan	simplex
Kommunikation	Kommunikation	Kommunikation	NULL	cbs004_2006_09	dan	simplex
Jahren	Jahr	Jahr	NULL	cbs004_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Idee	Idee	Idee	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Anfang	Anfang	Anfang	NULL	cbs004_2006_09	dan	simplex
Vorbereitung	Vorbereitung	Vorbereitung	NULL	cbs004_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Richtung	Richtung	Richtung	NULL	cbs004_2006_09	dan	simplex
Aussage	Aussage	Aussage	NULL	cbs004_2006_09	dan	simplex
Wert	Wert	Wert	NULL	cbs004_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2006_09	dan	simplex
Köpfe	Kopf	Kopf	NULL	cbs004_2006_09	dan	simplex
Jobs	Job	Job	NULL	cbs004_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs004_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs004_2006_09	dan	simplex
Müllarbeiter	Müllarbeiter	Arbeiter	Müll	cbs004_2007_10	dan	compound
Müllarbeiter	Müllarbeiter	Arbeiter	Müll	cbs004_2007_10	dan	compound
Entlohnung	Entlohnung	Entlohnung	NULL	cbs004_2007_10	dan	simplex
Menschen	Mensch	Mensch	NULL	cbs004_2007_10	dan	simplex
Beitrag	Beitrag	Beitrag	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	cbs004_2007_10	dan	simplex
Menschen	Mensch	Mensch	NULL	cbs004_2007_10	dan	simplex
Beitrag	Beitrag	Beitrag	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Frage	Frage	Frage	NULL	cbs004_2007_10	dan	simplex
Beitrag	Beitrag	Beitrag	NULL	cbs004_2007_10	dan	simplex
Beispiel	Beispiel	Beispiel	NULL	cbs004_2007_10	dan	simplex
Arzt	Arzt	Arzt	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Frage	Frage	Frage	NULL	cbs004_2007_10	dan	simplex
Leute	Leute	Leute	NULL	cbs004_2007_10	dan	simplex
Meinung	Meinung	Meinung	NULL	cbs004_2007_10	dan	simplex
Weise	Weise	Weise	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Auszahlen	Auszahlen	Auszahlen	NULL	cbs004_2007_10	dan	simplex
Jahren	Jahr	Jahr	NULL	cbs004_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs004_2007_10	dan	simplex
Jahren	Jahr	Jahr	NULL	cbs004_2007_10	dan	simplex
Geld	Geld	Geld	NULL	cbs004_2007_10	dan	simplex
Studium	Studium	Studium	NULL	cbs004_2007_10	dan	simplex
Arbeiter	Arbeiter	Arbeiter	NULL	cbs004_2007_10	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	cbs004_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs004_2007_10	dan	simplex
Mühe	Mühe	Mühe	NULL	cbs004_2007_10	dan	simplex
Mängel	Mangel	Mangel	NULL	cbs004_2007_10	dan	simplex
Fachkräften	Fachkraft	Fachkraft	NULL	cbs004_2007_10	dan	simplex
Katastrophe	Katastrophe	Katastrophe	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	cbs004_2007_10	dan	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	cbs004_2007_10	dan	simplex
Bürger	Bürger	Bürger	NULL	cbs004_2007_10	dan	simplex
Aspekt	Aspekt	Aspekt	NULL	cbs004_2007_10	dan	simplex
Beispiel	Beispiel	Beispiel	NULL	cbs004_2007_10	dan	simplex
Arzt	Arzt	Arzt	NULL	cbs004_2007_10	dan	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	cbs004_2007_10	dan	simplex
Seite	Seite	Seite	NULL	cbs004_2007_10	dan	simplex
Leute	Leute	Leute	NULL	cbs004_2007_10	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	cbs004_2007_10	dan	simplex
Möglichkeit	Möglichkeit	Möglichkeit	NULL	cbs004_2007_10	dan	simplex
Firma	Firma	Firma	NULL	cbs004_2007_10	dan	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	cbs004_2007_10	dan	simplex
Titel	Titel	Titel	NULL	cbs004_2007_10	dan	simplex
Fall	Fall	Fall	NULL	cbs004_2007_10	dan	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	cbs005_2006_09	dan	compound
Studiejob	Studiejob	Job	Studie	cbs005_2006_09	dan	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	cbs005_2006_09	dan	compound
Litteraturwissen	Litteraturwissen	Wissen	Litteratur	cbs005_2006_09	dan	compound
Nebenjob	Nebenjob	Job	Neben	cbs005_2006_09	dan	compound
Karrierewahl	Karrierewahl	Wahl	Karriere	cbs005_2006_09	dan	compound
Kommunikationswissenschaften	Kommunikationswissenschaft	Wissenschaft	Kommunikations	cbs005_2006_09	dan	compound
Betriebswirtschaftlehre	Betriebswirtschaftlehre	Lehre	Betriebswirtschaft	cbs005_2006_09	dan	compound
Studienjobs	Studienjobs	Job	Studien	cbs005_2006_09	dan	compound
Oberstufe	Oberstufe	Stufe	Ober	cbs005_2006_09	dan	compound
Bachelorprogramms	Bachelorprogramms	Programm	Bachelor	cbs005_2006_09	dan	compound
Auslandssemester	Auslandssemester	Semester	Auslands	cbs005_2006_09	dan	compound
Auslandssemester	Auslandssemester	Semester	Auslands	cbs005_2006_09	dan	compound
Diplomabschluss	Diplomabschluß	Abschluß	Diplom	cbs005_2006_09	dan	compound
Jobjagd	Jobjagd	Jagd	Job	cbs005_2006_09	dan	compound
Studienzeit	Studienzeit	Zeit	Studien	cbs005_2006_09	dan	compound
Motivationsfaktor	Motivationsfaktor	Faktor	Motivations	cbs005_2006_09	dan	compound
Praktikas	Praktikas	As	Praktik	cbs005_2006_09	dan	compound
Praktikas	Praktikas	As	Praktik	cbs005_2006_09	dan	compound
Studienzeit	Studienzeit	Zeit	Studien	cbs005_2006_09	dan	compound
Praktikas	Praktikas	As	Praktik	cbs005_2006_09	dan	compound
Karrierewahl	Karrierewahl	Wahl	Karriere	cbs005_2006_09	dan	compound
Praktikas	Praktikas	As	Praktik	cbs005_2006_09	dan	compound
Studienzeit	Studienzeit	Zeit	Studien	cbs005_2006_09	dan	compound
Berufsleben	Berufsleben	Leben	Berufs	cbs005_2006_09	dan	compound
Praktikas	Praktikas	As	Praktik	cbs005_2006_09	dan	compound
Berufsleben	Berufsleben	Leben	Berufs	cbs005_2006_09	dan	compound
Thema	Thema	Thema	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Welt	Welt	Welt	NULL	cbs005_2006_09	dan	simplex
Wert	Wert	Wert	NULL	cbs005_2006_09	dan	simplex
Erfarung	Erfarung	Erfarung	NULL	cbs005_2006_09	dan	simplex
Praxsis	Praxsis	Praxsis	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Jahre	Jahr	Jahr	NULL	cbs005_2006_09	dan	simplex
Tausend	Tausend	Tausend	NULL	cbs005_2006_09	dan	simplex
Wirklichkeit	Wirklichkeit	Wirklichkeit	NULL	cbs005_2006_09	dan	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Möglichkeiten	Möglichkeit	Möglichkeit	NULL	cbs005_2006_09	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	cbs005_2006_09	dan	simplex
Bereich	Bereich	Bereich	NULL	cbs005_2006_09	dan	simplex
Universitäten	Universität	Universität	NULL	cbs005_2006_09	dan	simplex
Praktikum	Praktikum	Praktikum	NULL	cbs005_2006_09	dan	simplex
Teil	Teil	Teil	NULL	cbs005_2006_09	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	cbs005_2006_09	dan	simplex
Glück	Glück	Glück	NULL	cbs005_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Relevans	Relevans	Relevans	NULL	cbs005_2006_09	dan	simplex
Studium	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs005_2006_09	dan	simplex
Fachhochschule	Fachhochschule	Fachhochschule	NULL	cbs005_2006_09	dan	simplex
Bereichen	Bereich	Bereich	NULL	cbs005_2006_09	dan	simplex
Stelle	Stelle	Stelle	NULL	cbs005_2006_09	dan	simplex
Frage	Frage	Frage	NULL	cbs005_2006_09	dan	simplex
Unwisseneheit	Unwisseneheit	Unwisseneheit	NULL	cbs005_2006_09	dan	simplex
Studien	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Sprache	Sprache	Sprache	NULL	cbs005_2006_09	dan	simplex
Kombination	Kombination	Kombination	NULL	cbs005_2006_09	dan	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2006_09	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2006_09	dan	simplex
Job	Job	Job	NULL	cbs005_2006_09	dan	simplex
Lebenslauf	Lebenslauf	Lebenslauf	NULL	cbs005_2006_09	dan	simplex
Verständnis	Verständnis	Verständnis	NULL	cbs005_2006_09	dan	simplex
Motivierung	Motivierung	Motivierung	NULL	cbs005_2006_09	dan	simplex
Studiums	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Copenhagen	Copenhagen	Copenhagen	NULL	cbs005_2006_09	dan	simplex
Business	Busineß	Busineß	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Bachelor	Bachelor	Bachelor	NULL	cbs005_2006_09	dan	simplex
Praktikum	Praktikum	Praktikum	NULL	cbs005_2006_09	dan	simplex
Unterschied	Unterschied	Unterschied	NULL	cbs005_2006_09	dan	simplex
Praktikum	Praktikum	Praktikum	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Prozent	Prozent	Prozent	NULL	cbs005_2006_09	dan	simplex
Teil	Teil	Teil	NULL	cbs005_2006_09	dan	simplex
Studiums	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Gegenteil	Gegenteil	Gegenteil	NULL	cbs005_2006_09	dan	simplex
Copenhagen	Copenhagen	Copenhagen	NULL	cbs005_2006_09	dan	simplex
Business	Busineß	Busineß	NULL	cbs005_2006_09	dan	simplex
Universität	Universität	Universität	NULL	cbs005_2006_09	dan	simplex
Klausuren	Klausur	Klausur	NULL	cbs005_2006_09	dan	simplex
Prüfungen	Prüfung	Prüfung	NULL	cbs005_2006_09	dan	simplex
Ausland	Ausland	Ausland	NULL	cbs005_2006_09	dan	simplex
Prozent	Prozent	Prozent	NULL	cbs005_2006_09	dan	simplex
Teil	Teil	Teil	NULL	cbs005_2006_09	dan	simplex
Studiums	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Grund	Grund	Grund	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Erfarung	Erfarung	Erfarung	NULL	cbs005_2006_09	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2006_09	dan	simplex
Praktikum	Praktikum	Praktikum	NULL	cbs005_2006_09	dan	simplex
Frage	Frage	Frage	NULL	cbs005_2006_09	dan	simplex
Mut	Mut	Mut	NULL	cbs005_2006_09	dan	simplex
Jahr	Jahr	Jahr	NULL	cbs005_2006_09	dan	simplex
Grad	Grad	Grad	NULL	cbs005_2006_09	dan	simplex
Gegenteil	Gegenteil	Gegenteil	NULL	cbs005_2006_09	dan	simplex
Teil	Teil	Teil	NULL	cbs005_2006_09	dan	simplex
Studiums	Studium	Studium	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Durchschnitt	Durchschnitt	Durchschnitt	NULL	cbs005_2006_09	dan	simplex
Büros	Büro	Büro	NULL	cbs005_2006_09	dan	simplex
Universitäten	Universität	Universität	NULL	cbs005_2006_09	dan	simplex
Fachhochschulen	Fachhochschule	Fachhochschule	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Ahnung	Ahnung	Ahnung	NULL	cbs005_2006_09	dan	simplex
Welt	Welt	Welt	NULL	cbs005_2006_09	dan	simplex
Grund	Grund	Grund	NULL	cbs005_2006_09	dan	simplex
Klausur	Klausur	Klausur	NULL	cbs005_2006_09	dan	simplex
Jahr	Jahr	Jahr	NULL	cbs005_2006_09	dan	simplex
Möglichkeit	Möglichkeit	Möglichkeit	NULL	cbs005_2006_09	dan	simplex
Zeit	Zeit	Zeit	NULL	cbs005_2006_09	dan	simplex
erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2006_09	dan	simplex
Klausur	Klausur	Klausur	NULL	cbs005_2006_09	dan	simplex
Mal	Mal	Mal	NULL	cbs005_2006_09	dan	simplex
Prakikum	Prakikum	Prakikum	NULL	cbs005_2006_09	dan	simplex
Praktikantinnen	Praktikantin	Praktikantin	NULL	cbs005_2006_09	dan	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2006_09	dan	simplex
Wissen	Wissen	Wissen	NULL	cbs005_2006_09	dan	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	cbs005_2006_09	dan	simplex
Eindruck	Eindruck	Eindruck	NULL	cbs005_2006_09	dan	simplex
Pflicht	Pflicht	Pflicht	NULL	cbs005_2006_09	dan	simplex
Studenten	Student	Student	NULL	cbs005_2006_09	dan	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	cbs005_2007_10	dan	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	cbs005_2007_10	dan	compound
Traumstudium	Traumstudium	Studium	Traum	cbs005_2007_10	dan	compound
Jobannoncen	Jobannoncen	Annonce	Job	cbs005_2007_10	dan	compound
Jobsuchung	Jobsuchung	Jobsuchung	NULL	cbs005_2007_10	dan	compound
Gruppearbeit	Gruppearbeit	Arbeit	Gruppe	cbs005_2007_10	dan	compound
Gruppearbeit	Gruppearbeit	Arbeit	Gruppe	cbs005_2007_10	dan	compound
Gruppearbeit	Gruppearbeit	Arbeit	Gruppe	cbs005_2007_10	dan	compound
Problem	Problem	Problem	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Ahnung	Ahnung	Ahnung	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Menge	Menge	Menge	NULL	cbs005_2007_10	dan	simplex
Theorie	Theorie	Theorie	NULL	cbs005_2007_10	dan	simplex
Kopf	Kopf	Kopf	NULL	cbs005_2007_10	dan	simplex
Problem	Problem	Problem	NULL	cbs005_2007_10	dan	simplex
Firmen	Firma	Firma	NULL	cbs005_2007_10	dan	simplex
Leute	Leute	Leute	NULL	cbs005_2007_10	dan	simplex
Jahren	Jahr	Jahr	NULL	cbs005_2007_10	dan	simplex
Ehrfarung	Ehrfarung	Ehrfarung	NULL	cbs005_2007_10	dan	simplex
Leute	Leute	Leute	NULL	cbs005_2007_10	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2007_10	dan	simplex
Studium	Studium	Studium	NULL	cbs005_2007_10	dan	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2007_10	dan	simplex
Lösung	Lösung	Lösung	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Arbeit	Arbeit	Arbeit	NULL	cbs005_2007_10	dan	simplex
Studium	Studium	Studium	NULL	cbs005_2007_10	dan	simplex
Relevans	Relevans	Relevans	NULL	cbs005_2007_10	dan	simplex
Blick	Blick	Blick	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Idee	Idee	Idee	NULL	cbs005_2007_10	dan	simplex
Bereich	Bereich	Bereich	NULL	cbs005_2007_10	dan	simplex
Abschluss	Abschluß	Abschluß	NULL	cbs005_2007_10	dan	simplex
Weise	Weise	Weise	NULL	cbs005_2007_10	dan	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Chefs	Chef	Chef	NULL	cbs005_2007_10	dan	simplex
Mitarbeiter	Mitarbeiter	Mitarbeiter	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Stande	Stand	Stand	NULL	cbs005_2007_10	dan	simplex
Arbeit	Arbeit	Arbeit	NULL	cbs005_2007_10	dan	simplex
Menge	Menge	Menge	NULL	cbs005_2007_10	dan	simplex
Hilfe	Hilfe	Hilfe	NULL	cbs005_2007_10	dan	simplex
Arbeit	Arbeit	Arbeit	NULL	cbs005_2007_10	dan	simplex
Mitarbeiter	Mitarbeiter	Mitarbeiter	NULL	cbs005_2007_10	dan	simplex
Firmen	Firma	Firma	NULL	cbs005_2007_10	dan	simplex
Universitäten	Universität	Universität	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Studenten	Student	Student	NULL	cbs005_2007_10	dan	simplex
Meinung	Meinung	Meinung	NULL	cbs005_2007_10	dan	simplex
Wert	Wert	Wert	NULL	cbs005_2007_10	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2007_10	dan	simplex
Erfahrungen	Erfahrung	Erfahrung	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Erfahrungen	Erfahrung	Erfahrung	NULL	cbs005_2007_10	dan	simplex
Deadlines	Deadlines	Deadlines	NULL	cbs005_2007_10	dan	simplex
Prüfungen	Prüfung	Prüfung	NULL	cbs005_2007_10	dan	simplex
Arbeiten	Arbeiten	Arbeiten	NULL	cbs005_2007_10	dan	simplex
Stande	Stand	Stand	NULL	cbs005_2007_10	dan	simplex
Gruppen/	Gruppen	Gruppe	NULL	cbs005_2007_10	dan	simplex
Teams	Team	Team	NULL	cbs005_2007_10	dan	simplex
Arbeiten	Arbeiten	Arbeiten	NULL	cbs005_2007_10	dan	simplex
Gruppen	Gruppe	Gruppe	NULL	cbs005_2007_10	dan	simplex
Ideen	Idee	Idee	NULL	cbs005_2007_10	dan	simplex
Mitgliedern	Mitglied	Mitglied	NULL	cbs005_2007_10	dan	simplex
Gruppe	Gruppe	Gruppe	NULL	cbs005_2007_10	dan	simplex
Student	Student	Student	NULL	cbs005_2007_10	dan	simplex
Arbeit	Arbeit	Arbeit	NULL	cbs005_2007_10	dan	simplex
Sache	Sache	Sache	NULL	cbs005_2007_10	dan	simplex
Seite	Seite	Seite	NULL	cbs005_2007_10	dan	simplex
Personen	Person	Person	NULL	cbs005_2007_10	dan	simplex
Arbeit	Arbeit	Arbeit	NULL	cbs005_2007_10	dan	simplex
Erfahrungen	Erfahrung	Erfahrung	NULL	cbs005_2007_10	dan	simplex
Student	Student	Student	NULL	cbs005_2007_10	dan	simplex
Praxis	Praxis	Praxis	NULL	cbs005_2007_10	dan	simplex
Erforderungen	Erforderungen	Erforderungen	NULL	cbs005_2007_10	dan	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	cbs005_2007_10	dan	simplex
Studium	Studium	Studium	NULL	cbs005_2007_10	dan	simplex
Qualitäten	Qualität	Qualität	NULL	cbs005_2007_10	dan	simplex
